Type,Scope,Fiscal Year,Posting Period,Company Code,Account,Document Number,Item,Customer,Supplier,Clearing Document,Clearing date,Profit Center,Trading partner,Reference,Payment Reference,Assignment,Document currency,Amount in doc. curr.,Amount in local currency,Valuated amount,Document Date,Posting Date,Document Header Text,Arrears after net due date,Text,Net due date,Group ID,Predicted_Group
AP,In Scope,2026,7,SC01,23100000,2111154390,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405039,,100349624_10722963,CNY,1913.22,1913.22,1913.22,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511717579,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111154425,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405048,,100014965_10721403,CNY,5550.28,5550.28,5550.28,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511780267,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111154504,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405069,,100299941_10721383,CNY,3092.43,3092.43,3092.43,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511780267,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111154576,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405088,,100014969_10718930,CNY,3457.67,3457.67,3457.67,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511717579,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111154580,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405089,,100041366_10718930,CNY,2511.79,2511.79,2511.79,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511717579,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111154746,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405133,,100299941_10719078,CNY,3588.46,3588.46,3588.46,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511717579,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111154750,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405134,,100014966_10719151,CNY,3709.09,3709.09,3709.09,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511780267,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111154780,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405142,,100014970_10718929,CNY,2203.68,2203.68,2203.68,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511717579,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111154784,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405143,,100014971_10718929,CNY,7505.39,7505.39,7505.39,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511717579,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111154788,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405144,,100041366_10718929,CNY,6705.02,6705.02,6705.02,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511717579,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111154791,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405145,,100076169_10718929,CNY,3422.98,3422.98,3422.98,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511717579,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111154795,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260405146,,100014961_10719118,CNY,1122.31,1122.31,1122.31,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511780269,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155181,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401466,,100357187_I693276,CNY,27.25,27.25,27.25,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512000808,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155186,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401467,,101247184_I693276,CNY,427.4,427.4,427.4,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512000808,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155199,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401470,,100020118_I693276,CNY,81.0,81.0,81.0,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004183,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155203,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401471,,101247144_I693247,CNY,1236.12,1236.12,1236.12,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511929715,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155259,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401484,,100014959_I693219,CNY,71.34,71.34,71.34,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001311,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155263,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401485,,100159666_I693219,CNY,319.34,319.34,319.34,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001311,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155266,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401486,,100178045_I693219,CNY,504.88,504.88,504.88,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001311,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155270,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401487,,100181928_I693219,CNY,601.6,601.6,601.6,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001311,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155274,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401488,,100197815_I693219,CNY,259.64,259.64,259.64,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001311,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155278,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401489,,100197816_I693219,CNY,254.23,254.23,254.23,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001311,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155283,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401490,,100197965_I693219,CNY,4.74,4.74,4.74,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001311,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155287,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401491,,100203284_I693219,CNY,57.7,57.7,57.7,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001311,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155291,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401492,,100300659_I693219,CNY,203.38,203.38,203.38,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001311,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155295,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401493,,100531887_I693219,CNY,246.02,246.02,246.02,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001311,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155572,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401560,,100017736_I693288,CNY,13432.6,13432.6,13432.6,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511924500,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155580,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401562,,100349621_I693263,CNY,241.34,241.34,241.34,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511999966,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155584,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401563,,103400605_I693263,CNY,23.69,23.69,23.69,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511999966,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155597,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401566,,100028309_I693263,CNY,24.93,24.93,24.93,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512000956,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155601,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401567,,103250521_I693263,CNY,59.43,59.43,59.43,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512000956,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155613,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401570,,100553832_I693263,CNY,1193.46,1193.46,1193.46,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512006729,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155618,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401571,,101247044_I693263,CNY,741.93,741.93,741.93,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512006729,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155622,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401572,,101247044_I693263,CNY,635.94,635.94,635.94,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512006729,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155626,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401573,,101247103_I693263,CNY,596.73,596.73,596.73,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512006729,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155630,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401574,,101247183_I693263,CNY,1259.37,1259.37,1259.37,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512006729,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155635,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401575,,101247184_I693263,CNY,1259.37,1259.37,1259.37,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512006729,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155638,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401576,,101247188_I693263,CNY,2525.68,2525.68,2525.68,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512006729,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155640,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401577,,101247188_I693263,CNY,1894.26,1894.26,1894.26,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512006729,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155642,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401578,,101763125_I693232,CNY,370.44,370.44,370.44,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996786,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155645,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401579,,100092272_I693232,CNY,118.98,118.98,118.98,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001011,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155650,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401580,,100153572_I693232,CNY,133.72,133.72,133.72,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001011,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155654,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401581,,100355651_I693232,CNY,46.93,46.93,46.93,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001011,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155658,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401582,,100357278_I693232,CNY,43.66,43.66,43.66,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001011,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155663,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401583,,100531870_I693232,CNY,39.64,39.64,39.64,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001011,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155667,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401584,,100393213_I693232,CNY,169.1,169.1,169.1,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001249,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155671,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401585,,100393255_I693232,CNY,351.07,351.07,351.07,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001249,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155675,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401586,,100393347_I693232,CNY,212.96,212.96,212.96,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001249,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155680,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401587,,100393352_I693232,CNY,654.31,654.31,654.31,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001249,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155684,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401588,,100393386_I693232,CNY,2332.09,2332.09,2332.09,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001249,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155688,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401589,,100201161_I693232,CNY,29.25,29.25,29.25,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004775,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155692,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401590,,100203280_I693232,CNY,4.39,4.39,4.39,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004775,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155696,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401591,,101547604_I693232,CNY,121.17,121.17,121.17,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004775,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111155700,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401592,,101557743_I693232,CNY,34.06,34.06,34.06,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004775,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156330,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401739,,101247364_76120505,CNY,64.65,64.65,64.65,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511954925,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156343,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401742,,100303348_97996390,CNY,61.05,61.05,61.05,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512000099,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156348,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401743,,100531830_97996390,CNY,61.05,61.05,61.05,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512000099,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156374,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401749,,101654775_76120497,CNY,136.81,136.81,136.81,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511999907,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156385,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401752,,101455494_76120498,CNY,56.99,56.99,56.99,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512000706,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156389,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401753,,100220378_76120506,CNY,69.65,69.65,69.65,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511956911,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156394,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401754,,100299938_97996392,CNY,697.17,697.17,697.17,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512001098,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156402,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401756,,101247317_76120503,CNY,62.67,62.67,62.67,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511999326,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156407,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401757,,101247319_76120503,CNY,62.67,62.67,62.67,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511999326,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156411,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401758,,101247373_76120503,CNY,90.36,90.36,90.36,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511999326,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156458,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401769,,102003875_97996393,CNY,117.4,117.4,117.4,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511999363,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156462,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401770,,102003886_97996393,CNY,150.8,150.8,150.8,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511999363,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156466,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401771,,101247364_97996398,CNY,64.65,64.65,64.65,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511958858,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111156548,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260401790,,101763132_76120500,CNY,124.59,124.59,124.59,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511995970,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157541,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402023,,100184267_I683314,CNY,155.63,155.63,155.63,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511994156,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157545,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402024,,100014961_I683314,CNY,1232.2,1232.2,1232.2,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004180,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157550,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402025,,100014969_I683314,CNY,1281.81,1281.81,1281.81,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004180,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157554,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402026,,100017765_I683308,CNY,2446.19,2446.19,2446.19,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511889221,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157558,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402027,,100219684_I683308,CNY,61.72,61.72,61.72,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511924990,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157563,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402028,,100531795_I683308,CNY,16.96,16.96,16.96,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511924990,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157567,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402029,,101247320_I683308,CNY,198.2,198.2,198.2,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511924990,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157571,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402030,,101763132_I683308,CNY,1402.32,1402.32,1402.32,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996778,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157598,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402036,,100014943_I683308,CNY,82.17,82.17,82.17,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004183,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157602,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402037,,100172470_I683308,CNY,188.41,188.41,188.41,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004183,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157606,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402038,,100172471_I683308,CNY,204.11,204.11,204.11,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004183,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157611,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402039,,100178796_I683308,CNY,369.76,369.76,369.76,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004183,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157615,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402040,,101488369_I683308,CNY,86.76,86.76,86.76,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4512004183,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157620,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402041,,100182639_I683280,CNY,902.65,902.65,902.65,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511964772,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157641,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402046,,100014940_I683280,CNY,189.1,189.1,189.1,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996904,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157645,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402047,,100060635_I683280,CNY,617.06,617.06,617.06,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996904,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157649,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402048,,100078503_I683280,CNY,48.91,48.91,48.91,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996904,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157653,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402049,,100194475_I683280,CNY,215.2,215.2,215.2,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996904,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111157658,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402050,,100197816_I683280,CNY,151.64,151.64,151.64,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996904,2026-04-02 00:00:00,101,-1
